Fecha,Equipo,Consumo_kWh,Horas_Operativas,Fallas_Detectadas
2027-05-28,Bomba_Agua,145,22,0
2027-05-28,Ventilador_Norte,100,24,0
2027-05-28,Generador_Respaldo,94,5,0
2027-05-28,Banda_Transportadora,199,19,0
2027-05-29,Motor_Principal,481,20,0
2027-05-29,Compresor_A,298,14,0
2027-05-29,Bomba_Agua,157,24,0
2027-05-29,Ventilador_Norte,103,22,0
2027-05-29,Generador_Respaldo,77,3,0
2027-05-29,Banda_Transportadora,196,18,0
2027-05-30,Motor_Principal,465,19,2
2027-05-30,Compresor_A,313,19,0
2027-05-30,Bomba_Agua,129,19,0
2027-05-30,Ventilador_Norte,128,21,0
2027-05-30,Generador_Respaldo,87,5,0
2027-05-30,Banda_Transportadora,200,13,0
2027-05-31,Motor_Principal,356,18,0
2027-05-31,Compresor_A,318,19,0
2027-05-31,Bomba_Agua,137,24,0
2027-05-31,Ventilador_Norte,105,21,0
2027-05-31,Generador_Respaldo,90,1,0
2027-05-31,Banda_Transportadora,225,16,0
2027-06-01,Motor_Principal,433,21,0
2027-06-01,Compresor_A,333,20,0
2027-06-01,Bomba_Agua,137,24,0
2027-06-01,Ventilador_Norte,107,20,0
2027-06-01,Generador_Respaldo,77,4,0
2027-06-01,Banda_Transportadora,213,15,0
2027-06-02,Motor_Principal,378,22,0
2027-06-02,Compresor_A,324,19,0
2027-06-02,Bomba_Agua,167,24,0
2027-06-02,Ventilador_Norte,111,24,0
2027-06-02,Generador_Respaldo,75,3,0
2027-06-02,Banda_Transportadora,256,16,0
2027-06-03,Motor_Principal,426,22,0
2027-06-03,Compresor_A,388,18,0
2027-06-03,Bomba_Agua,172,24,0
2027-06-03,Ventilador_Norte,112,21,0
2027-06-03,Generador_Respaldo,81,5,0
2027-06-03,Banda_Transportadora,203,11,2
2027-06-04,Motor_Principal,419,21,0
2027-06-04,Compresor_A,321,14,0
2027-06-04,Bomba_Agua,135,22,0
2027-06-04,Ventilador_Norte,111,23,0
2027-06-04,Generador_Respaldo,92,1,0
2027-06-04,Banda_Transportadora,233,11,0
2027-06-05,Motor_Principal,410,17,0
2027-06-05,Compresor_A,304,16,0
2027-06-05,Bomba_Agua,122,21,0
2027-06-05,Ventilador_Norte,113,24,0
2027-06-05,Generador_Respaldo,78,6,0
2027-06-05,Banda_Transportadora,200,16,1
2027-06-06,Motor_Principal,490,20,0
2027-06-06,Compresor_A,349,17,2
2027-06-06,Bomba_Agua,147,23,0
2027-06-06,Ventilador_Norte,99,23,0
2027-06-06,Generador_Respaldo,91,4,0
2027-06-06,Banda_Transportadora,220,16,0
2027-06-07,Motor_Principal,432,19,0
2027-06-07,Compresor_A,315,18,0
2027-06-07,Bomba_Agua,153,23,0
2027-06-07,Ventilador_Norte,106,24,0
2027-06-07,Generador_Respaldo,93,2,0
2027-06-07,Banda_Transportadora,218,16,0
2027-06-08,Motor_Principal,482,23,0
2027-06-08,Compresor_A,292,16,0
2027-06-08,Bomba_Agua,144,24,0
2027-06-08,Ventilador_Norte,110,23,0
2027-06-08,Generador_Respaldo,91,6,0
2027-06-08,Banda_Transportadora,248,17,0
2027-06-09,Motor_Principal,469,23,0
2027-06-09,Compresor_A,270,21,0
2027-06-09,Bomba_Agua,166,24,0
2027-06-09,Ventilador_Norte,97,20,0
2027-06-09,Generador_Respaldo,93,7,0
2027-06-09,Banda_Transportadora,191,16,0
2027-06-10,Motor_Principal,383,21,0
2027-06-10,Compresor_A,313,16,0
2027-06-10,Bomba_Agua,169,24,0
2027-06-10,Ventilador_Norte,106,24,0
2027-06-10,Generador_Respaldo,90,3,0
2027-06-10,Banda_Transportadora,217,15,0
2027-06-11,Motor_Principal,505,24,0
2027-06-11,Compresor_A,376,19,0
2027-06-11,Bomba_Agua,155,23,0
2027-06-11,Ventilador_Norte,114,24,0
2027-06-11,Generador_Respaldo,87,5,0
2027-06-11,Banda_Transportadora,202,17,0
2027-06-12,Motor_Principal,475,23,0
2027-06-12,Compresor_A,324,19,0
2027-06-12,Bomba_Agua,150,24,0
2027-06-12,Ventilador_Norte,104,24,0
2027-06-12,Generador_Respaldo,94,4,0
2027-06-12,Banda_Transportadora,217,19,0
2027-06-13,Motor_Principal,442,24,2
2027-06-13,Compresor_A,361,17,0
2027-06-13,Bomba_Agua,152,24,0
2027-06-13,Ventilador_Norte,124,23,0
2027-06-13,Generador_Respaldo,75,6,0
2027-06-13,Banda_Transportadora,223,18,0
2027-06-14,Motor_Principal,501,21,0
2027-06-14,Compresor_A,324,17,0
2027-06-14,Bomba_Agua,142,21,0
2027-06-14,Ventilador_Norte,109,21,0
2027-06-14,Generador_Respaldo,70,0,0
2027-06-14,Banda_Transportadora,210,16,0
2027-06-15,Motor_Principal,439,24,0
2027-06-15,Compresor_A,341,20,3
2027-06-15,Bomba_Agua,141,24,0
2027-06-15,Ventilador_Norte,135,24,0
2027-06-15,Generador_Respaldo,93,0,0
2027-06-15,Banda_Transportadora,211,17,0
2027-06-16,Motor_Principal,384,21,0
2027-06-16,Compresor_A,331,20,0
2027-06-16,Bomba_Agua,143,24,0
2027-06-16,Ventilador_Norte,106,22,0
2027-06-16,Generador_Respaldo,86,2,0
2027-06-16,Banda_Transportadora,201,18,0
2027-06-17,Motor_Principal,427,20,0
2027-06-17,Compresor_A,275,17,0
2027-06-17,Bomba_Agua,130,23,0
2027-06-17,Ventilador_Norte,96,24,0
2027-06-17,Generador_Respaldo,88,3,2
2027-06-17,Banda_Transportadora,233,14,0
2027-06-18,Motor_Principal,468,22,0
2027-06-18,Compresor_A,298,16,0
2027-06-18,Bomba_Agua,117,24,0
2027-06-18,Ventilador_Norte,106,24,0
2027-06-18,Generador_Respaldo,88,5,0
2027-06-18,Banda_Transportadora,189,15,0
2027-06-19,Motor_Principal,448,23,0
2027-06-19,Compresor_A,327,19,0
2027-06-19,Bomba_Agua,148,24,0
2027-06-19,Ventilador_Norte,100,22,0
2027-06-19,Generador_Respaldo,78,1,0
2027-06-19,Banda_Transportadora,206,15,0
2027-06-20,Motor_Principal,384,24,0
2027-06-20,Compresor_A,298,15,0
2027-06-20,Bomba_Agua,164,22,0
2027-06-20,Ventilador_Norte,98,24,0
2027-06-20,Generador_Respaldo,89,1,0
2027-06-20,Banda_Transportadora,228,14,0
2027-06-21,Motor_Principal,436,21,0
2027-06-21,Compresor_A,355,18,0
2027-06-21,Bomba_Agua,156,24,0
2027-06-21,Ventilador_Norte,113,22,0
2027-06-21,Generador_Respaldo,87,3,0
2027-06-21,Banda_Transportadora,205,13,0
2027-06-22,Motor_Principal,465,19,0
2027-06-22,Compresor_A,348,17,0
2027-06-22,Bomba_Agua,147,24,0
2027-06-22,Ventilador_Norte,113,24,0
2027-06-22,Generador_Respaldo,91,5,0
2027-06-22,Banda_Transportadora,226,16,0
2027-06-23,Motor_Principal,466,23,0
2027-06-23,Compresor_A,276,16,0
2027-06-23,Bomba_Agua,150,23,0
2027-06-23,Ventilador_Norte,118,24,0
2027-06-23,Generador_Respaldo,77,5,0
2027-06-23,Banda_Transportadora,206,16,0
2027-06-24,Motor_Principal,428,22,0
2027-06-24,Compresor_A,333,19,0
2027-06-24,Bomba_Agua,152,24,0
2027-06-24,Ventilador_Norte,122,23,0
2027-06-24,Generador_Respaldo,95,1,0
2027-06-24,Banda_Transportadora,213,16,0
2027-06-25,Motor_Principal,449,24,2
2027-06-25,Compresor_A,297,18,0
2027-06-25,Bomba_Agua,169,21,0
2027-06-25,Ventilador_Norte,110,21,0
2027-06-25,Generador_Respaldo,96,7,0
2027-06-25,Banda_Transportadora,216,15,0
2027-06-26,Motor_Principal,385,24,0
2027-06-26,Compresor_A,362,16,0
2027-06-26,Bomba_Agua,130,21,0
2027-06-26,Ventilador_Norte,117,24,0
2027-06-26,Generador_Respaldo,93,5,0
2027-06-26,Banda_Transportadora,199,11,0
2027-06-27,Motor_Principal,489,21,0
2027-06-27,Compresor_A,311,16,0
2027-06-27,Bomba_Agua,143,24,3
2027-06-27,Ventilador_Norte,128,24,0
2027-06-27,Generador_Respaldo,96,1,0
2027-06-27,Banda_Transportadora,229,15,0
2027-06-28,Motor_Principal,432,20,0
2027-06-28,Compresor_A,326,17,0
2027-06-28,Bomba_Agua,177,23,0
2027-06-28,Ventilador_Norte,110,23,0
2027-06-28,Generador_Respaldo,81,3,0
2027-06-28,Banda_Transportadora,195,14,0
2027-06-29,Motor_Principal,395,19,0
2027-06-29,Compresor_A,318,20,0
2027-06-29,Bomba_Agua,134,24,0
2027-06-29,Ventilador_Norte,90,22,0
2027-06-29,Generador_Respaldo,75,5,0
2027-06-29,Banda_Transportadora,197,14,0
2027-06-30,Motor_Principal,481,22,0
2027-06-30,Compresor_A,259,20,0
2027-06-30,Bomba_Agua,140,24,0
2027-06-30,Ventilador_Norte,112,22,0
2027-06-30,Generador_Respaldo,95,3,0
2027-06-30,Banda_Transportadora,225,17,0
2027-07-01,Motor_Principal,453,23,0
2027-07-01,Compresor_A,313,18,0
2027-07-01,Bomba_Agua,146,21,0
2027-07-01,Ventilador_Norte,126,24,0
2027-07-01,Generador_Respaldo,80,8,0
2027-07-01,Banda_Transportadora,207,17,0
2027-07-02,Motor_Principal,412,24,0
2027-07-02,Compresor_A,278,17,0
2027-07-02,Bomba_Agua,151,24,0
2027-07-02,Ventilador_Norte,103,22,0
2027-07-02,Generador_Respaldo,88,4,0
2027-07-02,Banda_Transportadora,202,16,0
2027-07-03,Motor_Principal,345,21,0
2027-07-03,Compresor_A,324,19,0
2027-07-03,Bomba_Agua,153,24,0
2027-07-03,Ventilador_Norte,118,23,0
2027-07-03,Generador_Respaldo,93,7,0
2027-07-03,Banda_Transportadora,213,15,0
2027-07-04,Motor_Principal,481,19,0
2027-07-04,Compresor_A,311,16,0
2027-07-04,Bomba_Agua,140,20,0
2027-07-04,Ventilador_Norte,118,23,0
2027-07-04,Generador_Respaldo,77,3,0
2027-07-04,Banda_Transportadora,201,13,2
2027-07-05,Motor_Principal,432,21,0
2027-07-05,Compresor_A,346,16,0
2027-07-05,Bomba_Agua,154,24,0
2027-07-05,Ventilador_Norte,133,24,0
2027-07-05,Generador_Respaldo,83,3,0
2027-07-05,Banda_Transportadora,244,16,0
2027-07-06,Motor_Principal,395,24,0
2027-07-06,Compresor_A,285,19,0
2027-07-06,Bomba_Agua,142,23,0
2027-07-06,Ventilador_Norte,103,23,0
2027-07-06,Generador_Respaldo,93,3,0
2027-07-06,Banda_Transportadora,224,12,0
2027-07-07,Motor_Principal,410,24,0
2027-07-07,Compresor_A,292,16,0
2027-07-07,Bomba_Agua,170,21,0
2027-07-07,Ventilador_Norte,95,24,0
2027-07-07,Generador_Respaldo,82,6,0
2027-07-07,Banda_Transportadora,178,14,0
2027-07-08,Motor_Principal,478,22,0
2027-07-08,Compresor_A,307,16,0
2027-07-08,Bomba_Agua,151,24,0
2027-07-08,Ventilador_Norte,120,24,0
2027-07-08,Generador_Respaldo,82,6,0
2027-07-08,Banda_Transportadora,229,17,1
2027-07-09,Motor_Principal,498,23,0
2027-07-09,Compresor_A,335,15,0
2027-07-09,Bomba_Agua,161,24,0
2027-07-09,Ventilador_Norte,133,24,0
2027-07-09,Generador_Respaldo,88,6,0
2027-07-09,Banda_Transportadora,188,15,0
2027-07-10,Motor_Principal,417,23,0
2027-07-10,Compresor_A,345,17,0
2027-07-10,Bomba_Agua,125,24,0
2027-07-10,Ventilador_Norte,121,22,0
2027-07-10,Generador_Respaldo,94,2,0
2027-07-10,Banda_Transportadora,211,16,0
2027-07-11,Motor_Principal,433,18,0
2027-07-11,Compresor_A,288,18,0
2027-07-11,Bomba_Agua,151,24,0
2027-07-11,Ventilador_Norte,112,22,0
2027-07-11,Generador_Respaldo,94,4,0
2027-07-11,Banda_Transportadora,213,15,0
2027-07-12,Motor_Principal,456,20,0
2027-07-12,Compresor_A,355,17,0
2027-07-12,Bomba_Agua,149,24,0
2027-07-12,Ventilador_Norte,134,24,0
2027-07-12,Generador_Respaldo,67,3,0
2027-07-12,Banda_Transportadora,194,16,0
2027-07-13,Motor_Principal,429,22,0
2027-07-13,Compresor_A,339,14,0
2027-07-13,Bomba_Agua,149,20,2
2027-07-13,Ventilador_Norte,115,24,0
2027-07-13,Generador_Respaldo,90,2,0
2027-07-13,Banda_Transportadora,234,11,0
2027-07-14,Motor_Principal,451,23,0
2027-07-14,Compresor_A,327,19,0
2027-07-14,Bomba_Agua,140,24,0
2027-07-14,Ventilador_Norte,100,23,0
2027-07-14,Generador_Respaldo,89,4,0
2027-07-14,Banda_Transportadora,197,19,2
2027-07-15,Motor_Principal,469,21,0
2027-07-15,Compresor_A,286,18,3
2027-07-15,Bomba_Agua,180,23,0
2027-07-15,Ventilador_Norte,121,23,0
2027-07-15,Generador_Respaldo,77,6,0
2027-07-15,Banda_Transportadora,231,16,1
2027-07-16,Motor_Principal,485,24,0
2027-07-16,Compresor_A,296,16,2
2027-07-16,Bomba_Agua,147,24,0
2027-07-16,Ventilador_Norte,128,24,0
2027-07-16,Generador_Respaldo,82,3,0
2027-07-16,Banda_Transportadora,242,18,0
2027-07-17,Motor_Principal,471,24,0
2027-07-17,Compresor_A,322,18,0
2027-07-17,Bomba_Agua,146,23,0
2027-07-17,Ventilador_Norte,124,24,0
2027-07-17,Generador_Respaldo,96,3,0
2027-07-17,Banda_Transportadora,237,15,0
2027-07-18,Motor_Principal,445,24,0
2027-07-18,Compresor_A,337,16,0
2027-07-18,Bomba_Agua,143,24,0
2027-07-18,Ventilador_Norte,124,19,0
2027-07-18,Generador_Respaldo,82,7,0
2027-07-18,Banda_Transportadora,156,12,0
2027-07-19,Motor_Principal,450,23,0
2027-07-19,Compresor_A,323,17,0
2027-07-19,Bomba_Agua,145,24,0
2027-07-19,Ventilador_Norte,133,24,0
2027-07-19,Generador_Respaldo,85,5,0
2027-07-19,Banda_Transportadora,206,17,0
2027-07-20,Motor_Principal,419,22,0
2027-07-20,Compresor_A,359,19,0
2027-07-20,Bomba_Agua,141,23,0
2027-07-20,Ventilador_Norte,117,24,0
2027-07-20,Generador_Respaldo,60,3,0
2027-07-20,Banda_Transportadora,229,12,0
2027-07-21,Motor_Principal,467,19,0
2027-07-21,Compresor_A,372,17,0
2027-07-21,Bomba_Agua,128,21,0
2027-07-21,Ventilador_Norte,121,22,0
2027-07-21,Generador_Respaldo,91,6,0
2027-07-21,Banda_Transportadora,192,18,0
2027-07-22,Motor_Principal,461,19,0
2027-07-22,Compresor_A,286,19,0
2027-07-22,Bomba_Agua,127,18,0
2027-07-22,Ventilador_Norte,91,24,0
2027-07-22,Generador_Respaldo,91,6,0
2027-07-22,Banda_Transportadora,242,15,3
2027-07-23,Motor_Principal,470,22,0
2027-07-23,Compresor_A,292,18,0
2027-07-23,Bomba_Agua,161,22,0
2027-07-23,Ventilador_Norte,84,22,0
2027-07-23,Generador_Respaldo,88,3,0
2027-07-23,Banda_Transportadora,185,13,0
2027-07-24,Motor_Principal,450,22,0
2027-07-24,Compresor_A,305,14,0
2027-07-24,Bomba_Agua,144,20,0
2027-07-24,Ventilador_Norte,113,22,0
2027-07-24,Generador_Respaldo,85,3,0
2027-07-24,Banda_Transportadora,200,17,0
2027-07-25,Motor_Principal,366,19,0
2027-07-25,Compresor_A,316,19,0
2027-07-25,Bomba_Agua,129,20,0
2027-07-25,Ventilador_Norte,105,23,0
2027-07-25,Generador_Respaldo,84,5,0
2027-07-25,Banda_Transportadora,190,17,0
2027-07-26,Motor_Principal,443,22,0
2027-07-26,Compresor_A,339,18,0
2027-07-26,Bomba_Agua,153,21,0
2027-07-26,Ventilador_Norte,97,24,0
2027-07-26,Generador_Respaldo,85,4,3
2027-07-26,Banda_Transportadora,187,16,2
2027-07-27,Motor_Principal,468,21,0
2027-07-27,Compresor_A,316,18,0
2027-07-27,Bomba_Agua,152,24,0
2027-07-27,Ventilador_Norte,114,23,0
2027-07-27,Generador_Respaldo,78,1,0
2027-07-27,Banda_Transportadora,186,11,0
2027-07-28,Motor_Principal,431,24,0
2027-07-28,Compresor_A,249,17,0
2027-07-28,Bomba_Agua,143,24,0
2027-07-28,Ventilador_Norte,111,24,0
2027-07-28,Generador_Respaldo,82,2,0
2027-07-28,Banda_Transportadora,221,16,0
2027-07-29,Motor_Principal,434,24,0
2027-07-29,Compresor_A,363,15,0
2027-07-29,Bomba_Agua,144,24,0
2027-07-29,Ventilador_Norte,118,20,0
2027-07-29,Generador_Respaldo,79,0,0
2027-07-29,Banda_Transportadora,195,14,0
2027-07-30,Motor_Principal,447,23,1
2027-07-30,Compresor_A,316,17,0
2027-07-30,Bomba_Agua,129,22,0
2027-07-30,Ventilador_Norte,111,24,0
2027-07-30,Generador_Respaldo,80,0,0
2027-07-30,Banda_Transportadora,199,12,0
2027-07-31,Motor_Principal,395,20,0
2027-07-31,Compresor_A,312,20,0
2027-07-31,Bomba_Agua,143,24,0
2027-07-31,Ventilador_Norte,121,24,0
2027-07-31,Generador_Respaldo,88,3,0
2027-07-31,Banda_Transportadora,222,16,1
2027-08-01,Motor_Principal,526,18,0
2027-08-01,Compresor_A,306,15,0
2027-08-01,Bomba_Agua,149,22,0
2027-08-01,Ventilador_Norte,105,24,0
2027-08-01,Generador_Respaldo,83,6,3
2027-08-01,Banda_Transportadora,199,15,0
2027-08-02,Motor_Principal,449,20,0
2027-08-02,Compresor_A,249,16,0
2027-08-02,Bomba_Agua,131,22,0
2027-08-02,Ventilador_Norte,141,24,0
2027-08-02,Generador_Respaldo,67,3,1
2027-08-02,Banda_Transportadora,194,14,0
2027-08-03,Motor_Principal,363,24,0
2027-08-03,Compresor_A,298,15,3
2027-08-03,Bomba_Agua,161,24,0
2027-08-03,Ventilador_Norte,102,24,0
2027-08-03,Generador_Respaldo,71,3,0
2027-08-03,Banda_Transportadora,200,17,0
2027-08-04,Motor_Principal,394,22,0
2027-08-04,Compresor_A,337,15,0
2027-08-04,Bomba_Agua,137,24,0
2027-08-04,Ventilador_Norte,120,23,0
2027-08-04,Generador_Respaldo,97,2,0
2027-08-04,Banda_Transportadora,207,15,0
2027-08-05,Motor_Principal,418,24,0
2027-08-05,Compresor_A,335,22,0
2027-08-05,Bomba_Agua,138,23,0
2027-08-05,Ventilador_Norte,108,21,0
2027-08-05,Generador_Respaldo,69,5,0
2027-08-05,Banda_Transportadora,225,16,0
2027-08-06,Motor_Principal,447,21,0
2027-08-06,Compresor_A,365,16,0
2027-08-06,Bomba_Agua,116,24,0
2027-08-06,Ventilador_Norte,102,24,0
2027-08-06,Generador_Respaldo,93,4,0
2027-08-06,Banda_Transportadora,178,15,0
2027-08-07,Motor_Principal,451,22,0
2027-08-07,Compresor_A,309,19,2
2027-08-07,Bomba_Agua,153,21,0
2027-08-07,Ventilador_Norte,108,21,0
2027-08-07,Generador_Respaldo,91,0,0
2027-08-07,Banda_Transportadora,234,14,0
2027-08-08,Motor_Principal,480,23,0
2027-08-08,Compresor_A,269,18,0
2027-08-08,Bomba_Agua,139,21,0
2027-08-08,Ventilador_Norte,108,22,0
2027-08-08,Generador_Respaldo,91,4,0
2027-08-08,Banda_Transportadora,210,14,0
2027-08-09,Motor_Principal,529,22,3
2027-08-09,Compresor_A,295,19,0
2027-08-09,Bomba_Agua,157,21,0
2027-08-09,Ventilador_Norte,107,21,0
2027-08-09,Generador_Respaldo,81,5,0
2027-08-09,Banda_Transportadora,205,15,0
2027-08-10,Motor_Principal,467,23,0
2027-08-10,Compresor_A,356,22,0
2027-08-10,Bomba_Agua,164,24,0
2027-08-10,Ventilador_Norte,99,24,0
2027-08-10,Generador_Respaldo,98,4,0
2027-08-10,Banda_Transportadora,210,16,0
2027-08-11,Motor_Principal,456,23,0
2027-08-11,Compresor_A,314,16,0
2027-08-11,Bomba_Agua,154,23,0
2027-08-11,Ventilador_Norte,117,23,0
2027-08-11,Generador_Respaldo,76,3,0
2027-08-11,Banda_Transportadora,188,13,0
2027-08-12,Motor_Principal,467,24,0
2027-08-12,Compresor_A,385,14,3
2027-08-12,Bomba_Agua,169,20,0
2027-08-12,Ventilador_Norte,87,22,0
2027-08-12,Generador_Respaldo,84,5,0
2027-08-12,Banda_Transportadora,192,16,0
2027-08-13,Motor_Principal,386,17,0
2027-08-13,Compresor_A,313,19,0
2027-08-13,Bomba_Agua,127,21,0
2027-08-13,Ventilador_Norte,114,24,0
2027-08-13,Generador_Respaldo,93,3,0
2027-08-13,Banda_Transportadora,237,14,0
2027-08-14,Motor_Principal,501,20,0
2027-08-14,Compresor_A,262,15,0
2027-08-14,Bomba_Agua,150,23,0
2027-08-14,Ventilador_Norte,115,24,0
2027-08-14,Generador_Respaldo,78,7,0
2027-08-14,Banda_Transportadora,201,12,0
2027-08-15,Motor_Principal,485,23,0
2027-08-15,Compresor_A,334,20,0
2027-08-15,Bomba_Agua,137,24,0
2027-08-15,Ventilador_Norte,111,23,0
2027-08-15,Generador_Respaldo,94,5,0
2027-08-15,Banda_Transportadora,206,17,0
2027-08-16,Motor_Principal,424,24,0
2027-08-16,Compresor_A,362,19,0
2027-08-16,Bomba_Agua,156,24,0
2027-08-16,Ventilador_Norte,89,22,0
2027-08-16,Generador_Respaldo,88,6,0
2027-08-16,Banda_Transportadora,172,15,0
2027-08-17,Motor_Principal,476,24,0
2027-08-17,Compresor_A,347,18,0
2027-08-17,Bomba_Agua,173,24,0
2027-08-17,Ventilador_Norte,89,24,0
2027-08-17,Generador_Respaldo,89,7,1
2027-08-17,Banda_Transportadora,211,19,0
2027-08-18,Motor_Principal,507,17,0
2027-08-18,Compresor_A,334,16,0
2027-08-18,Bomba_Agua,120,23,0
2027-08-18,Ventilador_Norte,113,23,0
2027-08-18,Generador_Respaldo,75,2,0
2027-08-18,Banda_Transportadora,244,16,0
2027-08-19,Motor_Principal,501,22,0
2027-08-19,Compresor_A,332,17,0
2027-08-19,Bomba_Agua,131,23,0
2027-08-19,Ventilador_Norte,103,24,0
2027-08-19,Generador_Respaldo,85,4,0
2027-08-19,Banda_Transportadora,222,18,0
2027-08-20,Motor_Principal,490,24,0
2027-08-20,Compresor_A,279,19,0
2027-08-20,Bomba_Agua,136,24,0
2027-08-20,Ventilador_Norte,102,21,0
2027-08-20,Generador_Respaldo,84,5,0
2027-08-20,Banda_Transportadora,209,14,0
2027-08-21,Motor_Principal,479,23,0
2027-08-21,Compresor_A,266,16,0
2027-08-21,Bomba_Agua,178,23,0
2027-08-21,Ventilador_Norte,120,23,0
2027-08-21,Generador_Respaldo,74,1,0
2027-08-21,Banda_Transportadora,180,17,0
2027-08-22,Motor_Principal,543,24,0
2027-08-22,Compresor_A,236,15,0
2027-08-22,Bomba_Agua,166,22,0
2027-08-22,Ventilador_Norte,94,23,0
2027-08-22,Generador_Respaldo,82,4,3
2027-08-22,Banda_Transportadora,217,15,0
2027-08-23,Motor_Principal,490,24,0
2027-08-23,Compresor_A,314,18,0
2027-08-23,Bomba_Agua,156,24,0
2027-08-23,Ventilador_Norte,100,22,0
2027-08-23,Generador_Respaldo,82,7,0
2027-08-23,Banda_Transportadora,217,15,0
2027-08-24,Motor_Principal,410,22,0
2027-08-24,Compresor_A,301,15,0
2027-08-24,Bomba_Agua,168,23,0
2027-08-24,Ventilador_Norte,120,24,0
2027-08-24,Generador_Respaldo,88,5,0
2027-08-24,Banda_Transportadora,184,16,3
2027-08-25,Motor_Principal,421,21,0
2027-08-25,Compresor_A,297,15,0
2027-08-25,Bomba_Agua,138,24,0
2027-08-25,Ventilador_Norte,114,24,0
2027-08-25,Generador_Respaldo,90,4,0
2027-08-25,Banda_Transportadora,188,18,0
2027-08-26,Motor_Principal,454,24,3
2027-08-26,Compresor_A,277,14,0
2027-08-26,Bomba_Agua,131,22,0
2027-08-26,Ventilador_Norte,107,24,0
2027-08-26,Generador_Respaldo,90,3,0
2027-08-26,Banda_Transportadora,203,14,0
2027-08-27,Motor_Principal,435,24,0
2027-08-27,Compresor_A,287,18,0
2027-08-27,Bomba_Agua,160,21,0
2027-08-27,Ventilador_Norte,114,24,0
2027-08-27,Generador_Respaldo,88,1,0
2027-08-27,Banda_Transportadora,191,15,0
2027-08-28,Motor_Principal,430,23,0
2027-08-28,Compresor_A,391,17,0
2027-08-28,Bomba_Agua,148,23,3
2027-08-28,Ventilador_Norte,96,24,0
2027-08-28,Generador_Respaldo,97,3,0
2027-08-28,Banda_Transportadora,215,14,0
2027-08-29,Motor_Principal,483,20,0
2027-08-29,Compresor_A,298,18,0
2027-08-29,Bomba_Agua,166,24,0
2027-08-29,Ventilador_Norte,87,24,0
2027-08-29,Generador_Respaldo,86,5,0
2027-08-29,Banda_Transportadora,227,14,0
2027-08-30,Motor_Principal,436,23,0
2027-08-30,Compresor_A,334,19,0
2027-08-30,Bomba_Agua,124,24,0
2027-08-30,Ventilador_Norte,126,22,0
2027-08-30,Generador_Respaldo,70,3,3
2027-08-30,Banda_Transportadora,232,17,0
2027-08-31,Motor_Principal,446,19,0
2027-08-31,Compresor_A,331,18,0
2027-08-31,Bomba_Agua,160,23,0
2027-08-31,Ventilador_Norte,105,24,0
2027-08-31,Generador_Respaldo,88,5,0
2027-08-31,Banda_Transportadora,202,17,3
2027-09-01,Motor_Principal,491,23,0
2027-09-01,Compresor_A,325,18,1
2027-09-01,Bomba_Agua,150,22,0
2027-09-01,Ventilador_Norte,92,23,0
2027-09-01,Generador_Respaldo,94,6,0
2027-09-01,Banda_Transportadora,210,13,3
2027-09-02,Motor_Principal,476,18,0
2027-09-02,Compresor_A,394,18,2
2027-09-02,Bomba_Agua,141,23,0
2027-09-02,Ventilador_Norte,123,24,0
2027-09-02,Generador_Respaldo,94,6,0
2027-09-02,Banda_Transportadora,200,19,0
2027-09-03,Motor_Principal,471,22,0
2027-09-03,Compresor_A,333,18,0
2027-09-03,Bomba_Agua,150,24,0
2027-09-03,Ventilador_Norte,113,24,0
2027-09-03,Generador_Respaldo,79,7,0
2027-09-03,Banda_Transportadora,202,12,1
2027-09-04,Motor_Principal,489,21,0
2027-09-04,Compresor_A,393,18,0
2027-09-04,Bomba_Agua,165,21,0
2027-09-04,Ventilador_Norte,122,22,0
2027-09-04,Generador_Respaldo,67,4,0
2027-09-04,Banda_Transportadora,206,13,0
2027-09-05,Motor_Principal,450,21,0
2027-09-05,Compresor_A,372,19,1
2027-09-05,Bomba_Agua,134,22,0
2027-09-05,Ventilador_Norte,118,22,0
2027-09-05,Generador_Respaldo,93,3,0
2027-09-05,Banda_Transportadora,200,15,0
2027-09-06,Motor_Principal,413,22,0
2027-09-06,Compresor_A,281,18,0
2027-09-06,Bomba_Agua,178,24,0
2027-09-06,Ventilador_Norte,103,20,0
2027-09-06,Generador_Respaldo,85,3,0
2027-09-06,Banda_Transportadora,223,16,0
2027-09-07,Motor_Principal,378,21,0
2027-09-07,Compresor_A,364,18,0
2027-09-07,Bomba_Agua,166,24,0
2027-09-07,Ventilador_Norte,106,22,0
2027-09-07,Generador_Respaldo,76,5,0
2027-09-07,Banda_Transportadora,198,13,0
2027-09-08,Motor_Principal,450,24,0
2027-09-08,Compresor_A,331,19,1
2027-09-08,Bomba_Agua,152,24,0
2027-09-08,Ventilador_Norte,127,21,0
2027-09-08,Generador_Respaldo,68,3,0
2027-09-08,Banda_Transportadora,217,13,0
2027-09-09,Motor_Principal,445,23,0
2027-09-09,Compresor_A,323,20,0
2027-09-09,Bomba_Agua,163,24,0
2027-09-09,Ventilador_Norte,106,24,0
2027-09-09,Generador_Respaldo,78,0,0
2027-09-09,Banda_Transportadora,187,14,0
2027-09-10,Motor_Principal,485,19,0
2027-09-10,Compresor_A,311,17,3
2027-09-10,Bomba_Agua,153,22,0
2027-09-10,Ventilador_Norte,100,24,0
2027-09-10,Generador_Respaldo,88,4,0
2027-09-10,Banda_Transportadora,208,14,0
